                  1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36           37           38           39           40           41           42           43           44           45           46           47           48           49           50           51           52           53           54           55           56           57           58           59           60           61           62           63           64           65           66           67           68           69           70           71           72           73           74           75           76           77           78           79           80           81           82           83           84           85           86           87           88
201012        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000       14.197       13.197       13.375       14.696       15.566       17.373       14.053       12.585       15.612       13.490       15.585     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000        0.000       18.883       18.529       18.596       17.500       71.766     5669.598     3803.809     3205.835     3073.410    15390.906       80.000       80.000     5069.000       11.127        4.010       10.972        5.693      128.500    25967.484     2150.454     2680.562       86.361      -14.264        7.708       -0.986       -0.610       -0.300       -0.639     -999.000       -0.954       -1.025       -0.222        0.246     -999.000        2.328        4.337       24.729        5.298       13.449       10.816       26.000        5.000        0.000
201101        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000       14.417       12.083       14.044       14.031       15.044       15.091       16.127       16.284       13.863       16.230       15.254     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000        0.000       19.667       18.367       19.034       15.158       70.406     4131.922     4262.012     4766.369     2731.067    15487.916      260.000       77.500     5051.387        7.227        3.433        3.813        3.368      153.500    25645.646     2002.825     2430.357       73.344      -16.215        8.030       -0.578        0.235       -0.570       -0.673        0.314       -0.360        0.063       -0.313        0.090     -999.000        1.408        3.749       28.745        4.443       10.853        8.500       19.000       12.000        0.000
201102        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000       14.435       13.554       16.472       11.790       13.326       12.851       19.828       14.550       12.886       18.585       13.052     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000        0.000       20.259       17.862       20.259       18.136       74.327     6303.929     4583.263     7649.919     4129.934    22010.844      282.500       70.000     4891.286       13.327        3.310       14.774        3.464      142.000    26081.963     2112.242     2616.825       71.694       26.901       23.667        0.261       -0.705        0.113       -0.089       -0.121        0.279        0.383        0.040        0.179     -999.000        0.667        3.313       26.190        4.315       11.355        7.571       20.000        8.000        0.000
201103        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000       16.004       13.025       14.041       15.226       16.352       18.176       16.750     -999.000       15.009       16.750       17.780     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000        0.000       18.703       20.259       19.348       14.205       70.539     5088.846     5311.635     5137.619     3618.834    18627.586       70.000       85.000     4950.129       12.370        1.927       10.792        2.029      147.500    25967.064     2203.106     2783.233       91.779        0.051        4.930        0.276        0.089        0.162       -0.168       -0.188       -0.000     -999.000        0.387       -0.331     -999.000        2.217        4.441       22.412        6.127       11.009        7.495       21.000       10.000        0.000
201104        2.136        0.000        1.319        0.000        0.817        0.000        1.319        0.000        0.000        1.319        0.817       26.878        0.000       17.233        0.000        9.645        0.000       17.233        0.000        0.000       17.233        9.645       17.843       13.700       19.158       14.120       15.815       16.758       19.158       10.349       14.728       19.158       16.716       19.728     -999.000       21.847     -999.000       17.463     -999.000       21.847     -999.000     -999.000       21.847       17.913      143.969       15.845       19.602       19.224       12.307       65.100     3034.581     3686.926     5415.261     2273.448    14006.815      285.000       75.000     4970.333       11.599        3.384       12.478        2.207      135.500    26841.332     2338.642     3079.161      104.979       12.264       -5.539        0.959       -0.696       -0.431       -0.590       -0.084        0.457     -999.000        0.258       -0.276     -999.000        2.398        4.588       18.045        6.186        9.418        5.351       24.000        6.000        0.000
201105       24.576       11.806       18.512        0.000        5.861        0.517        2.863        3.316        0.000        7.007        6.378      458.845      229.826      346.215        0.000      119.228        7.339       52.123       55.042        0.000      122.681      126.567       18.187       18.584       16.888       18.361       20.676       18.056       17.464       12.625       15.178       14.739       21.513       22.513       23.357       21.508     -999.000       24.843       20.510       21.299       17.549     -999.000       19.185       25.212      124.803       17.489       19.712       14.675       12.446       62.493     2402.220     3036.194     2257.640     1776.706     9225.751      290.000       70.000     5298.000        9.053        2.906        8.110        3.081      158.500    27175.391     2457.855     3272.059      110.680        1.609       24.097       -0.139        0.226       -0.183        0.112       -0.350       -0.434     -999.000       -0.319       -0.196     -999.000        2.031        4.412       13.024        4.829        9.089        5.422       31.000        0.000        0.000
201106       50.324       17.808       37.016        0.000        8.043        5.803        9.860        8.182        0.000       19.858       14.117     1215.976      469.165      915.541        0.000      215.840      111.155      203.874      209.671        0.000      467.767      332.600       24.841       22.629       22.855       26.660       24.276       30.821       24.959       20.525       21.147       23.002       27.846       31.002       30.064       30.517     -999.000       28.843       33.895       31.465       30.258     -999.000       30.952       31.787      123.258       16.985       18.641       17.053       14.264       65.022     1876.612     2521.769     1797.772     1575.328     7548.337      185.000       60.000     5444.533        7.342        2.410        7.404        2.137      166.500    27856.299     2485.403     3351.678       82.003       -4.546        8.296       -0.687        0.097        0.005        0.292        0.086        0.007     -999.000       -0.440       -0.448     -999.000        1.102        4.263        7.188        5.786        9.545        7.035       30.000        0.000        0.000
201107       53.301       17.313       42.790        0.000        2.969        8.368       13.432       10.537        0.000       26.302       11.461     1578.289      544.495     1417.560        0.000       52.117      157.653      431.807      393.942        0.000      900.893      211.420       31.897       27.480       30.771       30.307       29.426       35.778       32.205       36.084       25.490       33.368       33.786       38.175       35.365       38.434     -999.000       32.973       40.250       40.110       42.855     -999.000       41.068       37.540      141.110       12.499       16.157       15.720       13.033       56.064     1479.934     1794.562     2075.154     1388.854     6590.966       80.000       72.500     5476.516        6.871        4.864        7.698        5.124      159.000    28503.062     2555.252     3460.474       75.550       -1.079      -12.820       -0.611       -0.186        0.118       -0.112       -0.142       -0.151     -999.000       -0.189        0.675     -999.000       -1.950        2.234        6.936        5.341        9.920        7.093       31.000        0.000        0.000
201108       61.521       18.425       43.368        0.000        6.952       11.723       13.225       10.189        0.000       25.646       19.215     1788.439      595.676     1421.879        0.000      163.244      244.257      423.179      351.787        0.000      851.983      419.189       29.383       26.784       28.021       31.392       32.531       30.171       29.325       29.193       25.198       29.041       31.398       36.555       34.376       36.409     -999.000       35.624       36.083       37.205       40.055     -999.000       38.223       36.799      131.896       15.551       15.999       15.726       14.231       59.844     1832.067     2308.843     2104.825     1771.607     7809.723      185.000       70.000     5447.291       10.389        4.205       10.602        4.203      137.000    28519.453     2596.523     3532.287       87.527       -8.608       -8.204       -0.764        0.804        0.344       -0.105       -0.183        0.225     -999.000       -0.132       -0.122        0.104       -0.140        4.066       -1.017        5.404        9.595        8.019       31.000        0.000        0.000
201109       47.973       12.371       32.303        0.000        8.543        7.419       10.499        8.094        0.000       20.507       16.651     1155.910      311.744      783.958        0.000      237.655      151.178      213.556      217.135        0.000      490.015      409.960       27.088       24.983       25.369       26.343       31.878       26.580       25.480       25.813       25.594       25.612       30.293       32.746       30.216       31.393     -999.000       34.060       31.930       31.474       33.383     -999.000       32.314       35.410      142.177       17.715       17.603       15.548       15.189       64.338     2651.861     3972.727     3612.381     2628.351    12523.798      277.500       85.000     5217.167       11.698        4.159       10.615        4.901      128.500    27886.332     2552.908     3405.889       99.279        3.478      -16.766        0.260       -0.196        0.490        0.210       -0.268       -0.272     -999.000       -0.186       -0.171        0.627       -0.193        4.655        1.622        6.693       10.574        8.006       30.000        0.000        0.000
201110        8.763        1.724        2.150        0.000        6.614        0.000        0.425        0.000        0.000        0.425        6.614      190.319       25.728       30.713        0.000      159.605        0.000        4.985        0.000        0.000        4.985      159.605       25.705       22.516       22.796       18.334       24.780       24.009       23.543       21.414       20.568       23.543       27.159       28.910       25.469       25.580     -999.000       27.688     -999.000       25.802     -999.000     -999.000       25.802       30.648      121.175       18.429       19.767       18.529       15.144       69.897     4432.389     5365.100     4370.276     3205.604    16887.018      280.000       82.500     5128.645       15.256        3.035       16.242        2.812      143.000    27346.389     2465.232     3230.955      125.377        5.577       13.273        0.280        0.174       -0.055        0.379       -0.378        0.062     -999.000        0.207       -0.011     -999.000       -1.548        4.621        0.006        4.045        7.341        5.905       31.000        0.000        0.000
201111        3.996        0.000        0.000        0.000        3.996        0.000        0.000        0.000        0.000        0.000        3.996       78.152        0.000        0.000        0.000       78.152        0.000        0.000        0.000        0.000        0.000       78.152       21.128       14.034       16.098       17.629       21.072       21.936       18.520       18.031       15.068       17.794       21.128       24.781     -999.000     -999.000     -999.000       24.949     -999.000     -999.000     -999.000     -999.000     -999.000       24.781      121.250       19.657       18.581       19.383       14.938       70.371     5496.447     5688.570     5555.302     3163.395    19283.416      190.000       85.000     5072.467       13.707        5.387       15.712        2.749      142.500    26697.266     2347.952     3023.479      121.418       15.314       -5.537        0.547       -0.302        0.039        0.274       -0.551        0.603     -999.000        0.156        0.177     -999.000       -3.148        3.759       11.018        3.114       10.323        8.781       18.000       12.000        0.000
201112        5.931        0.000        0.000        0.000        5.931        0.000        0.000        0.000        0.000        0.000        5.931      123.580        0.000        0.000        0.000      123.580        0.000        0.000        0.000        0.000        0.000      123.580       19.698       14.600       18.139       16.788       18.487       18.798       20.626       23.299       16.440       22.083       19.698       22.852     -999.000     -999.000     -999.000       21.174     -999.000     -999.000     -999.000     -999.000     -999.000       22.852      123.020       19.445       18.077       18.078       16.171       69.951     4700.969     5834.838     6233.329     4178.977    20430.340      282.500       67.500     4942.387       12.348        3.968        8.318        3.303      150.500    25978.902     2205.799     2717.679      126.916       27.383       36.055        0.829        0.095       -0.171        0.036     -999.000        0.131        0.339        0.400        0.203     -999.000       -4.822        2.532       26.137        5.731       11.491        9.183       31.000        0.000        0.000
201201        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000       13.612       11.907       13.693       10.998       14.623       15.433       16.008     -999.000       13.754       15.805       14.157     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000        0.000       19.153       19.343       18.400       15.717       70.984     4049.454     5259.270     5639.658     2385.601    16938.271      277.500       70.000     4987.032        5.802        3.656        3.360        4.220      142.000    25868.193     1957.539     2374.336       69.498        5.869       11.565        0.160       -0.091       -0.598       -0.505       -0.183       -0.217       -0.091       -0.758        0.374     -999.000       -7.857        0.125       27.247        4.071       11.487        8.316       22.000        9.000        0.000
201202        1.114        0.000        0.000        0.000        1.114        0.000        0.000        0.000        0.000        0.000        1.114       13.548        0.000        0.000        0.000       13.548        0.000        0.000        0.000        0.000        0.000       13.548       16.862       14.244       15.545       13.494       16.913       14.414       17.475       15.911       14.626       17.403       16.862       18.369     -999.000     -999.000     -999.000       18.228     -999.000     -999.000     -999.000     -999.000     -999.000       18.369      140.626       20.259       19.398       19.251       16.198       73.228     5807.566     6142.952     5630.675     3195.349    20287.682      287.500       77.500     4991.138        5.581        6.193        4.673        6.659      142.000    25550.551     2038.769     2458.541       93.448        1.970       -8.509        0.017        0.136       -0.556        0.269       -0.258       -0.205        0.043        0.031        0.133     -999.000       -7.260       -0.475       19.543        6.139       10.133        4.290       12.000       17.000        0.000
201203        2.169        2.021        2.021        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000       27.936       26.352       26.352        0.000        0.000        0.000        0.000        0.000        0.000        0.000        0.000       15.944       15.805       15.805       15.506       16.156       11.397       15.797     -999.000       15.074       15.797       14.950       18.092       18.111       18.111     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000     -999.000        0.000       19.767       19.767       18.372       14.308       70.131     5198.633     5762.412     5020.452     3155.257    18583.604      280.000       75.000     5010.871       11.299        5.158       11.084        5.003      139.500    26045.389     2169.212     2709.662      114.072       13.741        6.455        0.210       -0.107       -0.103        0.359       -0.633        0.245     -999.000       -0.225       -0.044     -999.000       -5.848        0.508       20.399        5.205       10.693        7.618       10.000       21.000        0.000
201204        5.006        2.167        2.167        0.000        3.214        0.000        0.000        0.000        0.375        0.000        3.214       69.281       29.880       29.880        0.000       44.334        0.000        0.000        0.000        4.659        0.000       44.334       15.615       15.188       15.188       14.339       15.854       20.328       11.939     -999.000       14.860       11.831       15.878       18.569       18.077       18.077     -999.000       18.931     -999.000     -999.000     -999.000       17.591     -999.000       18.841      115.370       16.167       19.396       15.582       15.100       64.750     3238.379     2614.731     2445.426     2552.994    10624.737       25.000       80.000     5156.300       13.093        3.347       13.590        3.435      131.500    26889.467     2292.850     2983.886      117.536       -0.552       17.819       -0.128        0.099        0.019       -0.171        0.225       -0.402     -999.000       -0.285       -0.145     -999.000       -4.908        1.191       11.800        3.787        9.175        6.192       30.000        0.000        0.000
201205       18.909       15.153       18.577        0.000        1.156        0.206        0.584        2.395        0.000        3.869        1.362      380.350      336.315      390.056        0.000       13.979        2.138        6.715       37.905        0.000       63.643       16.117       19.461       19.296       18.546       15.830       18.980       27.500       19.206       15.215       17.468       16.757       23.222       23.898       25.378       23.890     -999.000       20.358       27.797       21.424       19.095     -999.000       20.367       24.414      144.945       16.119       18.793       15.514       12.281       60.969     2201.166     2745.666     1976.036     1723.506     8471.080       95.000       77.500     5261.355       10.817        2.949       10.714        3.551      128.500    27779.902     2419.454     3206.614      101.438        1.268        4.294       -0.322        0.013        0.086       -0.450       -0.336       -0.167     -999.000       -0.047       -0.251     -999.000       -4.206        1.533        7.275        4.398        9.042        6.112       28.000        3.000        0.000
201206       44.803       17.351       34.251        0.000        5.626        5.995        6.949        8.651        0.000       17.616       11.757     1125.632      523.841      917.784        0.000      129.423      139.159      137.073      219.947        0.000      417.228      270.432       24.200       22.312       22.253     -999.000       23.174       29.496       23.152       21.101       18.382       22.183       27.072       30.646       31.362       30.698     -999.000       27.369       33.447       28.866       31.609     -999.000       30.201       30.844      130.668       12.565       19.493       17.107       15.129       62.449     1148.925     2426.794     1521.536     2026.982     6945.650      152.500       80.000     5382.433        7.569        4.277        4.584        4.253      167.500    27850.299     2451.530     3283.514       83.973       -5.370       -0.190       -0.772       -0.117       -0.103       -0.236       -0.098        0.056     -999.000       -0.628       -0.644     -999.000       -5.303        0.253        3.053        4.566        7.271        4.430       30.000        0.000        0.000
201207       58.719       20.420       47.726        0.000        4.446        7.230       15.016       10.763        0.000       28.071       11.866     1800.675      719.010     1658.164        0.000       81.333      119.618      495.155      390.373        0.000      967.077      203.971       30.660       27.927       29.799       28.197       27.958       32.412       32.639       30.450       26.811       31.279       31.873       37.213       35.859       38.558     -999.000       29.741       36.261       41.023       41.179     -999.000       40.899       35.196      128.427       12.083       14.576       14.387       13.039       52.698     1167.559     1730.130     1753.249     1845.066     6348.571      112.500       85.000     5422.936        7.077        2.441        4.881        1.969      151.500    28623.742     2547.472     3446.957       73.635        3.362       22.349       -0.381        0.046        0.319       -0.157       -0.116       -0.351     -999.000        0.131       -0.001     -999.000       -5.608       -0.490        0.554        5.339        8.810        7.612       31.000        0.000        0.000
201208       62.020       22.160       47.822        0.330        6.242        8.267       13.958       10.100        0.000       26.442       15.008     1844.954      789.454     1649.500        4.379      103.035      146.673      421.423      379.161        0.000      889.505      255.697       28.148       27.516       28.381       31.968       34.669       25.719       29.682       28.380       30.546       29.067       27.682       35.141       36.707       37.394       34.324       38.468       30.611       37.686       38.499     -999.000       37.941       32.014      129.520       14.941       13.660       14.912       14.593       56.672     2335.146     2089.181     2175.092     2009.137     8393.263       77.500       77.500     5392.807       12.185        1.707       12.916        1.397      114.000    28537.580     2614.863     3556.868       85.498       -0.069       12.343       -0.226        0.128        0.436        0.003       -0.154       -0.006     -999.000        0.312        0.051        0.129       -6.152       -0.756       -6.890        4.902        7.804        7.669       31.000        0.000        0.000
201209       45.268       16.641       36.723        0.000        6.435        3.135       10.622        8.225        0.000       20.666        9.570      984.658      403.839      799.726        0.000      182.364       40.568      201.890      165.906        0.000      411.005      222.932       25.527       23.512       23.425       26.466       28.659       27.046       23.247       23.714       22.364       23.315       30.407       32.119       30.433       30.939     -999.000       32.674       31.245       31.288       31.694     -999.000       31.284       34.949      133.112       15.914       15.926       14.639       13.701       58.757     2159.048     3431.095     2902.608     2743.099    10970.632      347.500       80.000     5327.200       13.159        2.492       11.430        1.990      122.000    28254.199     2603.574     3458.413      112.896        8.555       11.224       -0.038        0.087        0.131        0.137       -0.049       -0.299     -999.000       -0.276       -0.268        0.311       -6.481       -0.949        1.708        2.472        8.611        8.418       30.000        0.000        0.000
201210        6.194        1.831        3.350        0.000        2.699        0.000        1.076        0.222        0.072        1.668        2.699       88.339       23.945       44.727        0.000       42.119        0.000       16.021        2.371        0.736       22.538       42.119       21.047       18.510       19.203       17.105       23.276       19.861       21.460       17.500     -999.000       19.742       24.541       23.455       20.895       21.624     -999.000       24.555     -999.000       24.880       18.551       22.590       22.262       26.888      147.462       18.765       19.341       18.634       16.625       71.494     4092.294     3499.544     3811.095     3109.233    14152.973      172.500       85.000     5214.387       13.406        2.865       11.702        3.312      126.500    27363.062     2448.257     3191.378      134.098      -14.850       -9.117       -0.458       -0.277        0.096       -0.786        0.406       -0.328     -999.000       -0.519       -0.129     -999.000       -9.056       -2.353        0.558        3.282        6.558        6.544       31.000        0.000        0.000
201211        6.972        0.000        0.886        0.000        6.086        0.000        0.369        0.295        0.898        0.886        6.086      116.199        0.000       10.103        0.000      106.096        0.000        4.173        3.262       11.779       10.103      106.096       17.516       13.230       17.988       15.276       16.886       13.117       17.831       17.981       15.504       17.988       17.434       20.352     -999.000       19.278     -999.000       20.253     -999.000       18.984       19.032       17.747       19.278       20.632      109.616       19.555       19.336       18.001       15.346       70.370     4917.463     3687.898     4512.772     3192.714    15879.457      262.500       72.500     5087.800       13.244        3.354       11.816        3.199      130.500    26694.232     2274.122     2862.185      130.072        1.566      -22.597       -0.315       -0.306        0.234       -0.641        0.161       -0.358     -999.000       -0.230        0.242     -999.000       -5.523       -0.093        8.733        2.448        8.369        8.966       30.000        0.000        0.000
201212        3.866        0.000        0.000        0.000        3.866        0.000        0.000        0.000        0.000        0.000        3.866       63.311        0.000        0.000        0.000       63.311        0.000        0.000        0.000        0.000        0.000       63.311       16.392       12.843       13.904       14.289       16.213       13.356       16.671       12.341       15.057       14.719       16.392       19.317     -999.000     -999.000     -999.000       18.914     -999.000     -999.000     -999.000     -999.000     -999.000       19.317      123.078       19.767       19.821       20.205       18.365       76.077     5333.017     5284.214     4669.116     3042.215    17848.486      140.000       82.500     5091.774        8.273        3.621        7.063        3.755      138.000    25999.322     2181.932     2679.427      118.023       -1.405      -13.791       -0.245       -0.300       -0.064       -0.231     -999.000       -0.457       -0.452       -0.020        0.574     -999.000       -4.668       -0.858       12.082        2.787        8.536        9.076       31.000        0.000        0.000
201301       11.513        1.811        7.766        0.000        3.747        0.000        4.996        0.590        0.224        5.955        3.747      185.922       22.487      133.967        0.000       51.955        0.000       95.994        8.645        2.606      111.481       51.955       16.439       13.399       17.767       11.083       15.198       11.277       20.613       20.236       15.000       20.575       14.912       19.073       15.334       20.678     -999.000       17.392     -999.000       25.316       22.604       16.117       24.877       17.163      115.747       19.602       17.503       19.152       17.981       72.308     5122.876     4051.453     5824.191     3100.572    17621.834      270.000       70.000     4993.807       10.985        3.798       11.102        2.181      156.500    25813.355     2095.066     2586.349      114.590        3.760        0.894       -0.150        0.090        0.075       -0.169        0.373       -0.254        0.461       -0.706        0.382     -999.000       -5.345       -1.641       21.839        1.540       10.013       10.175       21.000       10.000        0.000
201302        8.122        0.828        0.828        0.000        7.295        0.000        0.000        0.000        1.264        0.000        7.295      130.774        9.721        9.721        0.000      121.053        0.000        0.000        0.000       17.559        0.000      121.053       16.251       14.479       14.479       12.308       16.857       15.776       17.532       17.478       16.778       17.561       16.676       19.123       15.572       15.572     -999.000       20.212     -999.000     -999.000     -999.000       19.564     -999.000       19.975      108.946       19.821       18.915       19.612       17.850       74.278     6321.542     5823.482     5687.782     2810.566    20144.914      262.500       77.500     4988.393        9.269        4.289       11.142        4.434      147.000    25808.537     2194.454     2706.873      108.399        2.186        7.116       -0.195        0.008       -0.126        0.418       -0.270       -0.329        0.081       -0.008        0.267     -999.000       -3.429       -0.955       15.206        4.715       10.614        7.654       17.000       11.000        0.000
201303       11.896        4.463        6.132        0.152        6.062        0.000        0.684        0.682        1.059        1.896        6.062      157.899       54.743       72.520        1.538       89.595        0.000        7.080        7.236       13.368       20.553       89.595       13.685       12.374       12.371       11.419       15.515       11.076       12.500       12.086       13.123       12.456       15.869       15.659       14.812       14.061       12.554       18.708     -999.000       12.352       12.822       15.719       12.917       18.951      107.858       18.036       18.970       19.667       19.931       74.576     5438.644     3838.226     3442.849     3912.803    16162.389      145.000       55.000     5082.064       14.547        2.843       15.868        0.617      140.000    25931.420     2305.262     2984.311      122.722      -19.336       21.428       -1.288        0.191       -0.379        0.696        0.371        0.565     -999.000       -1.166       -0.306     -999.000       -0.874        0.163       15.929        3.198        9.507        5.890       29.000        2.000        0.000
201304       17.214        6.420       11.072        0.000        6.371        0.000        2.688        1.663        0.679        4.953        6.371      241.178       85.888      150.929        0.000       93.270        0.000       37.497       22.807        8.132       69.841       93.270       14.226       13.193       13.546       14.475       14.835       13.031       15.156       11.894       13.375       13.995       15.583       17.073       15.908       16.393     -999.000       18.127     -999.000       18.589       14.451       15.493       17.028       18.538      110.501       16.397       17.396       17.570       13.294       62.980     3062.247     2030.973     3410.743     2564.719    10771.312        7.500       82.500     5160.167       11.856        2.135       10.151        2.467      137.000    26709.100     2330.558     3034.272      124.084        3.468        9.125        0.236       -0.399        0.184       -0.748        0.515       -0.077     -999.000       -0.415       -0.226     -999.000        0.625        0.667       13.321        6.177        9.119        6.792       30.000        0.000        0.000
201305       33.902       13.807       24.125        0.000        9.491        0.809        5.592        4.052        0.897       10.691       10.511      677.162      357.944      538.962        0.000      154.471       10.134       84.896       81.813       11.758      190.944      167.700       17.536       18.802       16.557       17.834       16.935       18.506       15.417       13.219       15.403       14.602       19.735       21.986       24.143       21.452     -999.000       20.974       21.681       19.278       18.603       18.164       19.138       23.370      111.875       17.033       17.860       13.224       13.085       59.709     2553.867     2520.492     2489.439     1668.086     9006.323      162.500       82.500     5244.839        9.626        4.712       11.191        3.753      148.500    27726.031     2435.874     3226.806      119.745        7.256        8.242        0.223       -0.071        0.196       -0.372       -0.140       -0.272     -999.000        0.123        0.130     -999.000        3.125        1.956        7.237        6.355        7.538        7.391       31.000        0.000        0.000
201306       56.480       16.868       41.702        0.000        6.799        8.444       12.662       10.613        0.000       25.550       15.593     1274.680      491.337     1037.895        0.000      117.994      155.294      275.213      230.922        0.000      565.901      278.319       26.520       23.799       26.849       28.274       23.095       26.777       27.335       33.235       21.510       29.391       25.879       31.722       30.365       32.953     -999.000       26.093       31.277       33.792       37.656     -999.000       35.306       29.939      124.920       16.435       19.122       16.186       11.871       61.947     1906.075     2060.987     2470.583     1522.694     7765.630      200.000       87.500     5256.800        6.494        2.574        6.724        2.112      162.000    28028.668     2542.637     3403.074       79.937        5.909        8.765        0.529       -0.422        0.151       -0.202        0.288       -0.742     -999.000        0.273        0.213     -999.000        4.600        2.642        4.530        4.872        8.003        6.957       30.000        0.000        0.000
201307       59.877       20.642       47.074        0.000        5.446        8.231       15.139        9.689        0.069       27.211       13.678     1780.981      743.552     1595.462        0.000       93.030      152.620      459.468      333.806        0.700      880.782      245.649       28.165       27.607       28.841       29.816       27.771       25.567       31.682       27.291     -999.000       29.813       27.008       34.795       35.473       37.474     -999.000       31.512       29.680       39.729       38.592       27.848       39.234       30.862      119.877       17.286       12.475       14.031       13.213       55.479     1424.241     1220.648     2262.604     1391.601     6140.815      265.000       82.500     5442.839        5.847        1.835        4.886        1.715      118.500    28489.387     2558.838     3463.636       57.650        2.602       20.744        0.125       -0.083        0.173       -0.130        0.216        0.015     -999.000       -0.037       -0.027     -999.000        4.600        3.307        2.007        4.951        8.359        8.164       31.000        0.000        0.000
201308       66.346       17.916       42.912        0.394       11.250       11.763       13.491       10.011        0.199       25.745       23.762     1827.721      560.891     1378.679        4.942      229.714      232.966      434.315      336.271        2.594      843.199      483.097       29.458       27.030       29.664       32.331       28.408       28.407       30.564       34.097       30.195       31.847       28.980       36.348       35.510       37.975       34.804       33.136       33.840       39.029       41.969       32.474       40.225       34.271      116.980       17.252       16.341       15.077       12.375       59.427     1710.637     2157.337     2665.533     1903.422     8224.163      277.500       85.000     5336.709        8.096        2.427        7.252        1.302      134.500    28492.256     2613.280     3559.736       85.208       -3.448      -15.733        0.304       -0.314        0.133       -0.075       -0.234       -0.399     -999.000        0.063       -0.176        0.064        4.471        3.989       -8.757        4.787        7.388        7.811       31.000        0.000        0.000
201309       40.514       15.773       30.180        0.000        5.523        5.626        6.225        7.108        0.208       14.914       11.484      827.337      379.443      631.465        0.000      107.920      116.198       97.273      133.530        2.521      263.344      230.827       27.189       24.225       25.055       26.050       29.632       29.734       25.914       26.147       26.834       25.728       30.903       32.353       30.390       31.076     -999.000       32.408       34.646       30.465       33.773       28.469       31.628       34.536      116.765       17.321       16.771       14.390       15.904       62.720     3108.950     3334.714     2968.115     2100.506    11239.712      285.000       75.000     5319.333       11.996        2.932       14.228        2.970      125.000    28044.635     2574.658     3445.851      101.111       -2.392      -18.452        0.074        0.355       -0.189        0.384       -0.279       -0.290     -999.000       -0.618        0.212        0.272        3.671        4.523        0.603        4.044        8.620        7.764       30.000        0.000        0.000
201310       18.425        2.161       14.068        0.000        4.356        0.000        5.923        5.342        0.000       11.908        4.356      339.540       30.526      239.032        0.000      100.508        0.000       94.354      102.191        0.000      208.506      100.508       24.190       21.583       22.931       18.235       27.648       19.137       21.824       25.598       19.550       23.305       28.643       27.954       24.773       26.669     -999.000       31.223     -999.000       25.569       29.861     -999.000       27.196       32.501      139.591       18.327       17.629       19.418       16.015       69.511     4887.146     4311.856     4215.693     3424.244    16390.689      102.500       80.000     5093.355       17.197        2.961       18.305        1.589      137.500    27524.227     2509.609     3317.819      127.511        1.232       -4.708       -0.336        0.004        0.301        0.032        0.242        0.036     -999.000        0.177        0.070     -999.000        0.905        3.299        2.996        1.586        6.625        6.713       29.000        2.000        0.000
201311        4.103        0.000        0.000        0.000        4.103        0.000        0.000        0.000        0.000        0.000        4.103       74.939        0.000        0.000        0.000       74.939        0.000        0.000        0.000        0.000        0.000       74.939       19.494       14.624       16.404       16.485       18.845       16.102       20.375       14.700       17.291       17.822       19.494       22.707     -999.000     -999.000     -999.000       21.891     -999.000     -999.000     -999.000     -999.000     -999.000       22.707      123.365       17.711       17.637       18.295       13.958       65.926     5232.495     4149.868     5440.845     3636.280    17982.004        0.000       82.500     4982.100       16.667        1.971       16.152        2.678      135.500    26660.268     2336.414     2968.004      128.524       16.308        6.336        0.490       -0.371       -0.218        0.191        0.147       -0.059     -999.000        0.982       -0.356     -999.000        3.330        5.417        8.361        3.755        7.266        7.839       23.000        7.000        0.000
