                  1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16
199610        5.000        2.000        0.000        0.700        1.000       59.500     -999.000       -1.390        1.170      -23.400       -0.810      692.000     -999.000     -999.000     -999.000        0.300
199611        4.000        2.000        0.000       24.900       -0.100       56.100     -999.000       -0.520        1.420      -18.080       -0.520      787.000     -999.000     -999.000     -999.000        0.060
199612        3.000        1.000        0.000       14.000        1.500       47.300     -999.000       -0.440        2.320       -9.860       -0.220      778.000     -999.000     -999.000     -999.000       -0.030
199701        5.000        0.000        0.000        7.400        0.800       41.900     -999.000       -0.320        4.260       -3.570       -0.380      740.000     -999.000     -999.000     -999.000       -0.630
199702        2.000        0.000        0.000       11.000        2.900       42.500     -999.000       -0.660        3.320        1.940        0.390      738.000     -999.000     -999.000     -999.000       -0.580
199703        4.000        0.000        0.000       12.100       -0.700       21.600     -999.000       -0.330        2.700        4.770        0.910      735.000     -999.000     -999.000     -999.000       -0.210
199704        2.000        1.000        0.000       23.000       -1.000       19.000     -999.000       -0.410        2.110        9.740        1.820      745.000     -999.000     -999.000     -999.000       -0.910
199705        2.000        2.000        0.000       25.400       -2.200       16.300     -999.000       -0.680        2.520       12.370        1.670      746.000     -999.000     -999.000     -999.000       -0.930
199706     -999.000        3.000        0.000       20.800       -2.300       29.700     -999.000       -1.300        2.320       14.500        1.720      717.000     -999.000     -999.000     -999.000       -0.770
199707     -999.000        4.000        0.000       12.900       -1.200       22.800     -999.000       -0.660        0.230       14.850        1.990      711.000     -999.000     -999.000     -999.000       -0.750
199708     -999.000        6.000        4.000       35.700       -2.400       24.800     -999.000       -0.960       -1.400       11.690        2.270      790.000     -999.000     -999.000     -999.000       -0.140
199709        4.000        4.000        0.000       59.700       -2.400       32.800     -999.000       -1.530       -1.160       11.640        2.440      962.000     -999.000     -999.000     -999.000       -0.590
199710        2.000        3.000        0.000       32.800       -2.400       12.200     -999.000       -2.230       -0.150        9.910        2.280      849.000     -999.000     -999.000     -999.000       -1.600
199711        5.000        2.000        0.000       50.400       -2.000       38.800     -999.000       -2.050       -0.350        5.740        1.660      995.000     -999.000     -999.000     -999.000       -1.470
199712        4.000        1.000        0.000       55.500       -1.600       14.400     -999.000       -1.630       -1.440        0.780        1.510      988.000     -999.000     -999.000     -999.000       -1.140
199801        4.000        0.000        0.000       44.500       -4.400       24.000     -999.000       -2.000       -1.550       -0.850        1.830      934.000     -999.000     -999.000     -999.000       -0.910
199802        3.000        0.000        0.000       50.200       -3.400       30.200     -999.000       -0.830        1.520       -2.960        2.220      934.000     -999.000     -999.000     -999.000       -1.700
199803        3.000        0.000        0.000       82.000       -4.000       39.200     -999.000        0.290        2.170       -4.920        1.950     1091.000     -999.000     -999.000     -999.000       -1.710
199804        3.000        0.000        0.000       70.600       -2.400       53.300     -999.000        0.350        0.740       -7.820        1.510     1083.000     -999.000     -999.000     -999.000       -1.080
199805        2.000        0.000        0.000       74.000        0.400       37.400     -999.000       -0.050        1.200      -14.080        0.560     1067.000     -999.000     -999.000     -999.000       -1.360
199806     -999.000        0.000        0.000       90.500        1.600       42.900     -999.000       -0.440        1.420      -18.570       -0.340     1084.000     -999.000     -999.000     -999.000       -1.340
199807     -999.000        1.000        1.000       96.700        2.000       53.300     -999.000       -0.660        0.850      -22.970       -1.350     1140.000     -999.000     -999.000     -999.000       -1.450
199808     -999.000        3.000        2.000      121.100        1.900       60.700     -999.000       -1.190        1.890      -24.700       -1.440     1360.000     -999.000     -999.000     -999.000       -1.590
199809        2.000        4.000        1.000      132.000        1.700       68.200     -999.000       -1.240        1.350      -22.120       -1.040     1383.000     -999.000     -999.000     -999.000       -0.970
199810        5.000        2.000        0.000       78.500        1.800       64.300     -999.000       -1.300        4.110      -18.770       -0.380     1173.000     -999.000     -999.000     -999.000       -1.200
199811        1.000        3.000        0.000       97.300        1.700       64.000     -999.000       -0.530        4.390      -12.220       -0.380     1402.000     -999.000     -999.000     -999.000       -1.040
199812        3.000        1.000        0.000      119.200        2.300       57.300     -999.000        0.520        3.970       -3.960       -0.500     1501.000     -999.000     -999.000     -999.000       -0.390
199901        5.000        0.000        0.000       86.000        3.000       62.500     -999.000        0.600        1.360        3.090       -0.830     1426.000     -999.000     -999.000     -999.000        0.490
199902        4.000        0.000        0.000       98.000        1.600       54.500     -999.000        0.290       -0.300        5.840       -0.880     1420.000     -999.000     -999.000     -999.000        0.180
199903        3.000        0.000        0.000      103.500        2.100       59.800     -999.000        0.450       -2.060        8.590       -0.900     1263.000     -999.000     -999.000     -999.000        0.260
199904        2.000        2.000        0.000       93.600        2.300       53.300     -999.000       -0.310       -2.800       13.510       -1.000     1172.000     -999.000     -999.000     -999.000        0.130
199905        1.000        0.000        0.000      149.600        0.400       53.800     -999.000       -0.300       -1.870       15.560       -0.520     1486.000     -999.000     -999.000     -999.000       -0.260
199906     -999.000        1.000        1.000      207.200        0.400       52.100     -999.000       -0.470       -0.830       15.230       -0.440     1698.000     -999.000     -999.000     -999.000       -0.460
199907     -999.000        3.000        0.000      173.500        0.900       49.600     -999.000       -1.310       -1.100       14.110       -0.160     1656.000     -999.000     -999.000     -999.000       -0.260
199908     -999.000        5.000        1.000      142.300        0.600       61.500     -999.000       -0.770        0.940       11.910       -0.510     1708.000     -999.000     -999.000     -999.000       -0.680
199909        2.000        6.000        2.000      106.300       -0.100       69.400     -999.000       -1.370        2.350       11.180       -0.500     1357.000     -999.000     -999.000     -999.000       -0.180
199910        3.000        2.000        1.000      168.700        1.600       65.900     -999.000       -1.370        2.200       10.620       -0.470     1648.000     -999.000     -999.000     -999.000        0.330
199911        4.000        1.000        0.000      188.300        1.700       59.000     -999.000       -1.260        2.290        6.010       -0.250     1915.000     -999.000     -999.000     -999.000        0.430
199912        4.000        1.000        0.000      116.800        2.400       65.300     -999.000       -0.930        3.660        6.430       -0.360     1698.000     -999.000     -999.000     -999.000       -0.060
200001        5.000        0.000        0.000      133.100        1.100       62.000     -999.000        0.270        1.190        4.850       -0.940     1581.000     -999.000     -999.000     -999.000        0.360
200002        4.000        0.000        0.000      165.700        2.700       68.800     -999.000       -0.640       -0.380        4.200       -1.580     1732.000     -999.000     -999.000     -999.000        0.170
200003        4.000        0.000        0.000      217.700        2.200       64.300     -999.000       -0.430        0.310        5.510       -1.930     2082.000     -999.000     -999.000     -999.000       -0.380
200004        4.000        0.000        0.000      191.500        2.000       55.200     -999.000       -0.320       -1.410        3.980       -1.830     1842.000     -999.000     -999.000     -999.000        0.030
200005        3.000        2.000        0.000      165.900        0.600       48.500     -999.000       -0.630       -1.990       -0.990       -1.540     1845.000     -999.000     -999.000     -999.000        0.270
200006     -999.000        0.000        0.000      188.000       -0.300       55.900     -999.000       -0.350       -2.300       -7.830       -1.130     1798.000     -999.000     -999.000     -999.000        0.960
200007     -999.000        5.000        1.000      244.300       -0.300       57.900     -999.000       -0.310       -1.050      -13.130       -0.840     2047.000     -999.000     -999.000     -999.000        0.030
200008     -999.000        6.000        2.000      180.500        1.200       48.800     -999.000        0.600       -0.380      -15.310       -0.880     1631.000     -999.000     -999.000     -999.000       -0.680
200009        2.000        5.000        2.000      156.000        1.400       62.400     -999.000        0.430       -0.120      -15.520       -0.870     1821.000     -999.000     -999.000     -999.000       -0.320
200010        4.000        3.000        0.000      141.600        1.800       57.500     -999.000        0.420        0.150      -14.040       -0.990     1677.000     -999.000     -999.000     -999.000        0.630
200011        6.000        2.000        0.000      158.100        3.000       58.200     -999.000        1.510        0.390      -15.070       -0.650     1788.000     -999.000     -999.000     -999.000        0.450
200012        4.000        1.000        0.000      143.300        1.300       52.200     -999.000        2.100        0.240      -14.560       -1.060     1736.000     -999.000     -999.000     -999.000        0.460
200101        4.000        0.000        0.000      142.600        1.600       58.700     -999.000        2.090        0.400      -15.690       -1.210     1666.000     -999.000     -999.000     -999.000        0.150
200102        3.000        0.000        0.000      121.500        2.800       44.700     -999.000        1.750       -0.060      -15.530       -1.270     1467.000     -999.000     -999.000     -999.000        0.150
200103        5.000        0.000        0.000      165.800        1.500       49.500     -999.000        1.510        0.150      -15.990       -1.280     1777.000     -999.000     -999.000     -999.000       -0.210
200104        2.000        0.000        0.000      161.700        0.300       37.600     -999.000        1.180       -1.450      -17.730       -1.070     1781.000     -999.000     -999.000     -999.000       -0.060
200105        3.000        1.000        0.000      142.100       -0.800       39.800     -999.000        0.890       -2.080      -20.990       -1.520     1479.000     -999.000     -999.000     -999.000       -0.180
200106     -999.000        2.000        1.000      202.900        0.500       44.000     -999.000        0.680       -0.640      -23.310       -1.100     1737.000     -999.000     -999.000     -999.000       -1.100
200107     -999.000        5.000        5.000      123.000       -0.300       45.900     -999.000        0.960        0.410      -24.450       -0.960     1313.000     -999.000     -999.000     -999.000       -0.520
200108     -999.000        6.000        1.000      161.500       -0.700       44.600     -999.000        0.880        0.410      -21.670       -0.730     1631.000     -999.000     -999.000     -999.000       -0.390
200109        1.000        5.000        2.000      238.200        0.300       58.300     -999.000        0.010        2.930      -14.290       -0.460     2338.000     -999.000     -999.000     -999.000       -0.930
200110        4.000        3.000        0.000      194.100       -0.100       50.300     -999.000        0.830        3.310      -10.810       -0.390     2081.000     -999.000     -999.000     -999.000       -0.720
200111        4.000        1.000        0.000      176.600        1.100       41.200     -999.000        0.520        5.030       -3.880        0.440     2127.000     -999.000     -999.000     -999.000       -1.210
200112        3.000        2.000        0.000      213.400       -1.400        8.700     -999.000        0.330        5.540        1.480        0.460     2356.000     -999.000     -999.000     -999.000       -1.310
200201        3.000        1.000        0.000      184.600        0.700       31.700     -999.000        0.430        6.050        4.640        0.790     2273.000     -999.000     -999.000     -999.000       -1.480
200202        2.000        1.000        0.000      170.200        1.800       16.000     -999.000        0.480        4.300        8.000        0.480     2050.000     -999.000     -999.000     -999.000       -0.940
200203        4.000        0.000        0.000      147.100       -0.400       22.100     -999.000        0.610        2.140        9.320        0.140     2044.000     -999.000     -999.000     -999.000       -0.440
200204        3.000        0.000        0.000      186.900       -0.100       41.300     -999.000        0.570       -2.380       14.030        0.020     1898.000     -999.000     -999.000     -999.000        0.640
200205        0.000        1.000        0.000      187.500       -1.400       45.000     -999.000        0.880       -4.390       14.160       -0.350     1784.000     -999.000     -999.000     -999.000        1.250
200206     -999.000        3.000        0.000      128.800       -0.400       32.000     -999.000        0.040       -4.430       13.260        0.190     1487.000     -999.000     -999.000     -999.000        1.550
200207     -999.000        5.000        1.000      161.000       -0.800       49.300     -999.000        0.440       -3.560       10.050       -0.080     1735.000     -999.000     -999.000     -999.000        1.070
200208     -999.000        6.000        2.000      175.600       -1.600       25.900     -999.000        0.850       -1.990       10.600        0.050     1839.000     -999.000     -999.000     -999.000        0.220
200209        3.000        4.000        3.000      187.900       -1.000       24.100     -999.000        0.750       -0.730        8.900       -0.270     1758.000     -999.000     -999.000     -999.000        0.300
200210        4.000        2.000        0.000      151.200       -0.600       29.400     -999.000       -0.110        1.140        7.660       -0.430     1670.000     -999.000     -999.000     -999.000        0.040
200211        5.000        2.000        0.000      147.200       -0.700       20.000     -999.000       -0.630        0.910        4.460        0.180     1687.000     -999.000     -999.000     -999.000        0.400
200212        3.000        1.000        0.000      135.300       -1.800       12.900     -999.000       -0.170       -0.450       -0.500        0.530     1572.000     -999.000     -999.000     -999.000        0.310
200301        4.000        1.000        0.000      133.500       -0.300       -0.900     -999.000        0.440        0.130       -1.390        0.790     1440.000     -999.000     -999.000     -999.000       -0.470
200302        2.000        0.000        0.000       75.700       -1.100       18.500     -999.000        0.810       -1.600       -1.430        0.380     1245.000     -999.000     -999.000     -999.000        0.210
200303        3.000        0.000        0.000      100.700       -0.500       24.700     -999.000        1.360       -3.100       -3.300       -0.070     1322.000     -999.000     -999.000     -999.000        0.200
200304        4.000        1.000        0.000       97.900       -0.200       42.300     -999.000        1.030       -1.790       -8.560       -0.330     1263.000     -999.000     -999.000     -999.000        0.120
200305        1.000        2.000        0.000       86.800       -0.500       44.100     -999.000        1.860       -1.510      -13.630       -0.680     1162.000     -999.000     -999.000     -999.000        0.480
200306     -999.000        2.000        0.000      118.700       -1.000       56.100     -999.000        1.170       -0.110      -17.710       -0.730     1293.000     -999.000     -999.000     -999.000        0.470
200307     -999.000        2.000        2.000      128.300        0.500       42.200     -999.000        0.660       -0.160      -22.990       -0.480     1277.000     -999.000     -999.000     -999.000        0.230
200308     -999.000        5.000        3.000      115.400        0.200       57.900     -999.000        0.250        1.370      -24.640       -0.280     1221.000     -999.000     -999.000     -999.000       -0.510
200309        1.000        3.000        1.000       78.500       -0.200       53.100     -999.000       -0.460        2.670      -22.510       -0.100     1122.000     -999.000     -999.000     -999.000       -1.030
200310        3.000        3.000        0.000       97.800        0.000       51.900     -999.000       -1.320        3.820      -20.340       -0.370     1513.000     -999.000     -999.000     -999.000       -1.840
200311        6.000        2.000        1.000       82.900       -0.500       55.200     -999.000       -1.500        2.170      -17.860       -0.490     1408.000     -999.000     -999.000     -999.000       -0.580
200312        5.000        0.000        0.000       72.200        1.800       36.000     -999.000        0.200        1.980      -11.380        0.060     1150.000     -999.000     -999.000     -999.000       -0.760
200401        2.000        0.000        0.000       60.600       -2.200       21.300     -999.000        1.030        2.870       -4.840        0.400     1141.000     -999.000     -999.000     -999.000       -1.160
200402        3.000        0.000        0.000       74.600        2.000       41.700     -999.000        0.660        3.070        2.610        0.620     1070.000     -999.000     -999.000     -999.000       -1.160
200403        5.000        0.000        0.000       74.800        0.700       29.200     -999.000        0.050        2.170        5.450        0.200     1120.000     -999.000     -999.000     -999.000       -0.710
200404        2.000        1.000        0.000       59.200       -1.500       24.100     -999.000        0.400        2.720       10.460        0.150     1012.000     -999.000     -999.000     -999.000       -0.410
200405        4.000        2.000        0.000       72.800        1.700       46.600     -999.000        0.480        0.900       12.970        0.090      998.000     -999.000     -999.000     -999.000        0.200
200406     -999.000        5.000        0.000       66.500       -1.400       26.900     -999.000        1.040        1.220       11.750       -0.100      974.000     -999.000     -999.000     -999.000       -0.060
200407     -999.000        3.000        3.000       83.800       -0.800       48.300     -999.000        0.350        1.820        9.960        0.170     1185.000     -999.000     -999.000     -999.000       -0.310
200408     -999.000        8.000        2.000       69.700       -0.500       44.600     -999.000       -0.650        3.700        8.740       -0.030     1110.000     -999.000     -999.000     -999.000       -0.840
200409        2.000        3.000        1.000       48.800       -0.600       48.800     -999.000       -0.940        2.960        7.290        0.030     1030.000     -999.000     -999.000     -999.000       -0.550
200410        4.000        3.000        1.000       74.200       -0.100       47.300     -999.000       -0.050        4.100        8.000       -0.200     1059.000     -999.000     -999.000     -999.000       -0.860
200411        5.000        3.000        0.000       70.100       -1.100       36.100     -999.000       -0.220        4.880        4.350        0.230     1137.000     -999.000     -999.000     -999.000       -1.160
200412        3.000        2.000        1.000       28.900       -1.300       35.700     -999.000        0.140        3.780        2.450        0.540      950.000     -999.000     -999.000     -999.000       -0.940
200501        3.000        1.000        0.000       48.100        0.600       32.500     -999.000        0.010        2.390       -0.690        1.190     1022.000     -999.000     -999.000     -999.000       -0.680
200502        3.000        0.000        0.000       43.500       -5.200        0.300     -999.000        0.040        1.430       -0.960        1.300      972.000     -999.000     -999.000     -999.000       -0.930
200503        4.000        1.000        0.000       39.600        0.500       37.100     -999.000       -0.360        2.270       -0.330        0.910      899.000     -999.000     -999.000     -999.000       -1.680
200504        2.000        1.000        0.000       38.700       -1.000       29.400     -999.000        0.160        3.820       -6.640       -0.010      860.000     -999.000     -999.000     -999.000       -1.760
200505        2.000        0.000        0.000       61.900       -1.300       39.400     -999.000       -0.100        4.580      -15.090       -0.610      995.000     -999.000     -999.000     -999.000       -2.000
200506     -999.000        1.000        0.000       56.800        0.700       45.500     -999.000        0.090        5.550      -20.590       -1.050      937.000     -999.000     -999.000     -999.000       -1.990
200507     -999.000        5.000        2.000       62.400        0.300       36.700     -999.000        0.780        4.030      -24.200       -1.240      965.000     -999.000     -999.000     -999.000       -1.670
200508     -999.000        5.000        2.000       60.500       -0.600       56.000     -999.000        0.500        3.310      -25.870       -1.360      905.000     -999.000     -999.000     -999.000       -1.610
200509        4.000        5.000        3.000       37.200        0.600       51.900     -999.000       -0.360        4.080      -27.800       -1.370      911.000     -999.000     -999.000     -999.000       -1.700
200510        5.000        2.000        1.000       13.200        2.000       52.000     -999.000       -1.450        3.630      -28.760       -1.350      766.000     -999.000     -999.000     -999.000       -0.870
200511        3.000        2.000        0.000       27.500       -0.300       54.500     -999.000       -1.080        3.690      -29.550       -1.280      862.000     -999.000     -999.000     -999.000       -0.700
200512        3.000        0.000        0.000       59.300        0.000       50.200     -999.000       -0.580        5.290      -25.040       -1.150      907.000     -999.000     -999.000     -999.000       -1.190
200601        3.000        0.000        0.000       20.900        2.700       47.900     -999.000       -1.000        4.170      -18.830       -0.720      834.000     -999.000     -999.000     -999.000       -1.010
200602        5.000        0.000        0.000        5.700        0.200       40.800     -999.000       -0.770        1.200      -11.240       -0.560      765.000     -999.000     -999.000     -999.000       -0.670
200603        4.000        0.000        0.000       17.300        2.900       53.500     -999.000       -0.710       -0.260       -0.380       -0.390      755.000     -999.000     -999.000     -999.000       -0.560
200604        3.000        0.000        0.000       50.300        1.800       41.900     -999.000       -1.520        1.300        5.000       -0.480      890.000     -999.000     -999.000     -999.000       -1.320
200605        3.000        1.000        1.000       37.200       -0.800       53.300     -999.000       -1.370        0.830       10.360       -0.610      809.000     -999.000     -999.000     -999.000       -1.390
200606     -999.000        1.000        0.000       24.500       -0.400       37.400     -999.000       -1.340        0.070       11.470       -0.050      765.000     -999.000     -999.000     -999.000       -1.440
200607     -999.000        3.000        2.000       22.200       -1.000       46.600     -999.000       -1.670       -0.510       10.750       -0.080      758.000     -999.000     -999.000     -999.000       -1.270
200608     -999.000        7.000        3.000       20.800       -1.700       42.900     -999.000       -1.700        1.270        9.100        0.170      794.000     -999.000     -999.000     -999.000       -1.620
200609        3.000        4.000        0.000       23.700       -1.000       46.500     -999.000       -1.550        1.990       10.200        0.020      778.000     -999.000     -999.000     -999.000       -1.570
200610        3.000        4.000        0.000       14.900       -2.100       35.700     -999.000       -1.760        3.690       10.860       -0.140      743.000     -999.000     -999.000     -999.000       -1.510
200611        4.000        2.000        0.000       35.700        0.100       36.800     -999.000       -1.250        4.490       10.100       -0.180      863.000     -999.000     -999.000     -999.000       -1.830
200612        3.000        2.000        0.000       22.300       -0.500       25.400     -999.000       -0.870        2.470        6.210       -0.050      845.000     -999.000     -999.000     -999.000       -0.770
200701        1.000        0.000        0.000       29.300       -1.300       12.300     -999.000       -1.400        2.240        2.610        0.030      835.000     -999.000     -999.000     -999.000       -0.970
200702        3.000        0.000        0.000       18.400       -0.100       34.100     -999.000       -1.550        2.960        2.430       -0.370      777.000     -999.000     -999.000     -999.000       -1.150
200703        2.000        0.000        0.000        7.200        0.300       43.100     -999.000       -1.590        1.980        1.240       -0.870      722.000     -999.000     -999.000     -999.000       -0.580
200704        3.000        1.000        0.000        5.400       -0.200       36.100     -999.000       -1.650        0.990       -5.180       -1.010      724.000     -999.000     -999.000     -999.000       -0.840
200705        4.000        1.000        0.000       19.500       -0.200       43.700     -999.000       -0.880       -0.200      -14.060       -0.880      744.000     -999.000     -999.000     -999.000       -0.290
200706     -999.000        0.000        0.000       21.300        0.900       49.800     -999.000       -0.310       -0.480      -21.330       -1.080      737.000     -999.000     -999.000     -999.000       -0.410
200707     -999.000        3.000        1.000       15.100       -0.500       56.400     -999.000       -0.530       -0.990      -24.920       -1.870      716.000     -999.000     -999.000     -999.000       -0.240
200708     -999.000        5.000        3.000        9.800        0.700       56.100     -999.000        0.090       -0.240      -27.410       -2.140      691.000     -999.000     -999.000     -999.000        0.150
200709        2.000        5.000        2.000        4.000        0.300       61.500     -999.000        0.520        0.200      -28.130       -2.510      670.000     -999.000     -999.000     -999.000       -0.600
200710        3.000        6.000        2.000        1.500        1.200       67.100     -999.000        0.270        2.420      -29.050       -1.920      675.000     -999.000     -999.000     -999.000       -0.680
200711        4.000        4.000        0.000        2.800        1.400       51.400     -999.000       -0.400        3.500      -27.610       -1.730      696.000     -999.000     -999.000     -999.000       -1.260
200712        3.000        0.000        0.000       17.300        2.700       60.200     -999.000        0.080        2.580      -19.480       -1.090      785.000     -999.000     -999.000     -999.000       -0.440
200801        2.000        0.000        0.000        4.100        2.900       44.100     -999.000        0.830        2.150      -12.420       -1.000      743.000     -999.000     -999.000     -999.000       -0.260
200802        2.000        0.000        0.000        2.900        4.400       67.900     -999.000        0.820        0.980       -4.700       -1.190      711.000     -999.000     -999.000     -999.000       -0.380
200803        5.000        0.000        0.000       15.500        2.400       66.100     -999.000        0.440        0.120        2.190       -1.500      729.000     -999.000     -999.000     -999.000       -0.380
200804        2.000        1.000        1.000        3.600        1.100       56.500     -999.000        0.780       -1.870        6.430       -1.310      702.000     -999.000     -999.000     -999.000        0.050
200805        4.000        4.000        0.000        4.600       -0.100       57.200     -999.000        0.620       -0.640       11.530       -0.900      684.000     -999.000     -999.000     -999.000       -0.700
200806     -999.000        1.000        1.000        5.200        1.000       48.400     -999.000       -0.220       -0.590       13.450       -0.530      659.000     -999.000     -999.000     -999.000       -1.120
200807     -999.000        2.000        2.000        0.600        0.500       53.800     -999.000       -1.050       -0.410       13.270       -0.520      657.000     -999.000     -999.000     -999.000       -0.740
200808     -999.000        4.000        2.000        0.300        1.700       55.900     -999.000       -1.270        0.080       11.630       -0.310      663.000     -999.000     -999.000     -999.000       -0.560
200809        3.000        5.000        3.000        1.200        2.000       55.700     -999.000       -1.610        2.090       11.600       -0.420      671.000     -999.000     -999.000     -999.000       -0.290
200810        2.000        1.000        1.000        4.200        2.100       63.100     -999.000       -1.060        2.810       11.050       -0.160      683.000     -999.000     -999.000     -999.000       -0.410
200811        4.000        3.000        0.000        6.600        2.200       56.200     -999.000       -0.820        1.840        9.130       -0.220      686.000     -999.000     -999.000     -999.000       -0.340
200812        5.000        1.000        0.000        1.000        2.400       62.200     -999.000       -1.210        1.890       10.460       -0.420      692.000     -999.000     -999.000     -999.000       -0.250
200901        1.000        0.000        0.000        1.300        1.800       54.500     -999.000       -0.920        0.670       10.710       -1.120      698.000     -999.000     -999.000     -999.000        0.110
200902        2.000        0.000        0.000        1.200        3.100       55.800     -999.000       -0.830       -2.790       12.330       -1.260      700.000     -999.000     -999.000     -999.000        0.690
200903        4.000        0.000        0.000        0.600        0.700       51.700     -999.000       -0.690       -3.720       11.440       -1.010      692.000     -999.000     -999.000     -999.000        0.720
200904        3.000        0.000        0.000        1.200        1.300       48.100     -999.000       -0.420       -4.030        9.110       -0.450      697.000     -999.000     -999.000     -999.000        0.800
200905        3.000        2.000        0.000        2.900       -0.200       52.300     -999.000       -0.370       -5.290        1.560       -0.080      705.000     -999.000     -999.000     -999.000        1.130
200906     -999.000        2.000        2.000        6.300        0.200     -999.000     -999.000       -0.690       -3.600       -5.470       -0.010      686.000     -999.000     -999.000     -999.000        0.500
200907     -999.000        3.000        3.000        5.500        0.400     -999.000     -999.000       -1.860        0.110      -12.210        0.100      682.000     -999.000     -999.000     -999.000       -0.180
200908     -999.000        5.000        2.000        0.000       -0.300     -999.000     -999.000       -1.740        0.330      -14.450       -0.130      674.000     -999.000     -999.000     -999.000        0.580
200909        2.000        7.000        2.000        7.100        0.500     -999.000     -999.000       -1.790        0.450      -13.810       -0.210      705.000     -999.000     -999.000     -999.000        1.030
200910        2.000        3.000        1.000        7.700       -2.000     -999.000     -999.000       -1.340        2.560      -11.690       -0.440      723.000     -999.000     -999.000     -999.000       -0.300
200911        3.000        1.000        0.000        6.900       -1.000     -999.000     -999.000       -2.330        2.530      -13.830       -0.220      736.000     -999.000     -999.000     -999.000       -0.010
200912        5.000        0.000        0.000       16.300       -1.200       -2.700     -999.000       -1.790        1.010      -15.570       -0.030      768.000     -999.000     -999.000     -999.000       -0.040
201001        4.000        0.000        0.000       19.500       -1.800        2.100     -999.000       -1.380        1.980      -16.020        0.830      811.000     -999.000     -999.000     -999.000       -1.080
201002        3.000        0.000        0.000       28.500       -2.400       -0.600     -999.000       -0.850        3.960      -16.980        0.720      847.000     -999.000     -999.000     -999.000       -1.680
201003        5.000        1.000        0.000       24.000       -1.100       14.400     -999.000       -1.050        5.010      -19.680        0.890      834.000     -999.000     -999.000     -999.000       -1.900
201004        5.000        0.000        0.000       10.400        2.000       32.600     -999.000       -0.270        5.300      -23.570        0.200      759.000     -999.000     -999.000     -999.000       -2.310
201005        1.000        0.000        0.000       13.900        1.500       52.700     -999.000       -1.260        6.110      -26.280       -0.300      738.000     -999.000     -999.000     -999.000       -2.520
201006     -999.000        0.000        0.000       18.800        0.600       59.300     -999.000       -0.870        4.170      -25.050       -1.250      725.000     -999.000     -999.000     -999.000       -1.820
201007     -999.000        2.000        2.000       25.200        3.000       58.200     -999.000       -1.520        3.840       -9.840       -1.720      798.000     -999.000     -999.000     -999.000       -0.930
201008     -999.000        5.000        1.000       29.600        3.000       65.600     -999.000       -1.930        4.190        1.450       -1.840      795.000     -999.000     -999.000     -999.000       -1.730
201009        3.000        4.000        3.000       36.400        3.700       74.200     -999.000       -2.210        4.920        6.580       -1.130      811.000     -999.000     -999.000     -999.000       -1.760
201010        3.000        2.000        1.000       33.600        2.900       72.800     -999.000       -0.790        6.110       10.830       -0.780      817.000     -999.000     -999.000     -999.000       -1.110
201011        5.000        0.000        0.000       34.400        2.100       70.800     -999.000       -0.590        6.320       12.160       -0.470      825.000     -999.000     -999.000     -999.000       -1.290
201012        6.000        0.000        0.000       24.500        4.800       71.300     -999.000       -0.480        7.800       10.970       -0.760      842.000     -999.000     -999.000     -999.000       -2.010
201101        2.000        0.000        0.000       27.300        3.800       66.200     -999.000       -0.130        7.010        9.180       -0.900      834.000     -999.000     -999.000     -999.000       -2.320
201102        2.000        0.000        0.000       48.300        4.500       70.900     -999.000       -0.430        3.300       10.050       -0.820      946.000     -999.000     -999.000     -999.000       -1.200
201103        4.000        0.000        0.000       78.600        4.200       64.100     -999.000       -0.630        1.370       10.440       -0.830     1158.000     -999.000     -999.000     -999.000       -0.750
201104        4.000        0.000        0.000       76.100        3.100       53.900     -999.000       -0.160        0.160       10.710       -0.510     1125.000     -999.000     -999.000     -999.000       -0.690
201105        3.000        2.000        0.000       58.200        0.600       46.800     -999.000        0.080        0.960       10.020       -0.430      958.000     -999.000     -999.000     -999.000       -0.360
201106     -999.000        3.000        3.000       56.100        0.400       42.100     -999.000       -0.780        1.870        3.900       -0.400      958.000     -999.000     -999.000     -999.000       -0.120
201107     -999.000        4.000        1.000       64.500        1.600       46.200     -999.000       -1.250        0.970        0.440       -0.760      941.000     -999.000     -999.000     -999.000        0.210
201108     -999.000        3.000        1.000       65.800        0.700       53.600     -999.000       -1.040        0.780       -0.490       -0.710     1017.000     -999.000     -999.000     -999.000       -0.040
201109        4.000        7.000        1.000      120.100        1.700       56.300     -999.000       -0.480        2.240       -2.300       -0.530     1345.000     -999.000     -999.000     -999.000        0.350
201110        3.000        1.000        1.000      125.700        1.200       66.800     -999.000       -0.870        3.320       -3.050       -0.360     1372.000     -999.000     -999.000     -999.000       -0.040
201111        5.000        0.000        0.000      139.100        1.800       59.900     -999.000       -0.110        3.360       -9.090       -0.300     1531.000     -999.000     -999.000     -999.000        0.150
201112        4.000        1.000        0.000      109.300        4.100       60.000     -999.000       -0.410        4.470      -16.250       -0.060     1412.000     -999.000     -999.000     -999.000        0.390
201201        2.000        0.000        0.000       94.400        1.800       61.200     -999.000        0.300        3.130      -16.070       -0.400     1331.000     -999.000     -999.000     -999.000        0.390
201202        4.000        0.000        0.000       47.800        0.800       63.900     -999.000        0.380        1.330      -15.250       -0.640     1068.000     -999.000     -999.000     -999.000        0.510
201203        4.000        1.000        0.000       86.600        1.200       50.300     -999.000        0.970       -2.180      -16.740       -1.140     1150.000     -999.000     -999.000     -999.000        0.760
